method,risk_budget,seed,rows,success,ci95_success,safety_violation,ci95_safety_violation,damage,ci95_damage,fault_f1,ci95_fault_f1,interaction_f1,ci95_interaction_f1,missed_fault,ci95_missed_fault,false_isolation,ci95_false_isolation,recovery_latency,ci95_recovery_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
risk_calibrated_sensor_composition_v5,0.16000,1,576,0.67188,0.03838,0.09375,0.02382,0.01910,0.01119,0.49306,0.04086,0.58333,0.04030,0.07292,0.02125,0.11111,0.02569,0.45025,0.02147,0.02433,0.00547,0.07628,0.00283,0.41752,0.04385,0.85243,0.02899
risk_calibrated_sensor_composition_v5,0.16000,2,576,0.64583,0.03909,0.10417,0.02497,0.04514,0.01697,0.51562,0.04085,0.55035,0.04066,0.09201,0.02363,0.07639,0.02171,0.42126,0.02048,0.01828,0.00480,0.07307,0.00295,0.36714,0.04468,0.82812,0.03084
risk_calibrated_sensor_composition_v5,0.16000,3,576,0.65104,0.03896,0.08333,0.02259,0.04514,0.01697,0.51736,0.04084,0.59028,0.04020,0.05729,0.01900,0.08854,0.02322,0.43096,0.02112,0.02061,0.00515,0.07379,0.00293,0.40047,0.04541,0.83333,0.03046
risk_calibrated_sensor_composition_v5,0.16000,4,576,0.66667,0.03853,0.07292,0.02125,0.04167,0.01633,0.49132,0.04086,0.57639,0.04039,0.09201,0.02363,0.10590,0.02515,0.44560,0.02114,0.02308,0.00538,0.07628,0.00284,0.41271,0.04345,0.85243,0.02899
risk_calibrated_sensor_composition_v5,0.16000,5,576,0.63542,0.03934,0.08160,0.02238,0.04688,0.01728,0.50694,0.04086,0.57292,0.04043,0.09201,0.02363,0.09201,0.02363,0.43800,0.02101,0.02191,0.00528,0.07503,0.00286,0.37263,0.04703,0.84375,0.02968
risk_calibrated_sensor_composition_v5,0.16000,6,576,0.67535,0.03827,0.08854,0.02322,0.03472,0.01496,0.50868,0.04086,0.55556,0.04062,0.08160,0.02238,0.10243,0.02478,0.43507,0.02115,0.02187,0.00519,0.07435,0.00291,0.41623,0.04367,0.83681,0.03021
risk_calibrated_sensor_composition_v5,0.16000,7,576,0.64583,0.03909,0.10243,0.02478,0.03646,0.01532,0.51215,0.04086,0.56250,0.04055,0.09201,0.02363,0.10764,0.02533,0.44474,0.02140,0.02325,0.00530,0.07514,0.00285,0.36405,0.04467,0.84722,0.02941
risk_calibrated_sensor_composition_v5,0.16000,8,576,0.63715,0.03930,0.09722,0.02422,0.04688,0.01728,0.48785,0.04086,0.57639,0.04039,0.07292,0.02125,0.10764,0.02533,0.44274,0.02108,0.02340,0.00535,0.07547,0.00286,0.35851,0.04478,0.84722,0.02941
risk_calibrated_sensor_composition_v5,0.16000,9,576,0.64931,0.03900,0.09722,0.02422,0.05035,0.01787,0.50174,0.04087,0.52778,0.04081,0.06944,0.02078,0.07986,0.02216,0.41432,0.02032,0.01704,0.00456,0.07322,0.00303,0.38113,0.04454,0.82118,0.03132
risk_calibrated_sensor_composition_v5,0.20000,0,576,0.71181,0.03702,0.10417,0.02497,0.05208,0.01816,0.52951,0.04080,0.58854,0.04022,0.08681,0.02301,0.06250,0.01979,0.45719,0.01732,0.01573,0.00463,0.08188,0.00254,0.42545,0.04707,0.90278,0.02422
risk_calibrated_sensor_composition_v5,0.20000,1,576,0.69097,0.03777,0.10243,0.02478,0.05035,0.01787,0.55208,0.04065,0.62500,0.03957,0.07118,0.02102,0.06076,0.01953,0.46051,0.01724,0.01589,0.00467,0.08197,0.00244,0.41238,0.04702,0.90799,0.02363
risk_calibrated_sensor_composition_v5,0.20000,2,576,0.70486,0.03728,0.09896,0.02441,0.05208,0.01816,0.52083,0.04083,0.60417,0.03997,0.08333,0.02259,0.06424,0.02004,0.46166,0.01759,0.01691,0.00479,0.08052,0.00243,0.42387,0.04759,0.90625,0.02382
risk_calibrated_sensor_composition_v5,0.20000,3,576,0.70486,0.03728,0.10069,0.02460,0.05382,0.01845,0.55556,0.04062,0.61632,0.03975,0.10764,0.02533,0.07639,0.02171,0.47667,0.01767,0.01958,0.00512,0.08221,0.00229,0.40743,0.04798,0.92188,0.02194
risk_calibrated_sensor_composition_v5,0.20000,4,576,0.68750,0.03789,0.10590,0.02515,0.03819,0.01567,0.55208,0.04065,0.61111,0.03985,0.08507,0.02280,0.06424,0.02004,0.45486,0.01729,0.01500,0.00453,0.08019,0.00245,0.41123,0.04442,0.90104,0.02441
risk_calibrated_sensor_composition_v5,0.20000,5,576,0.69792,0.03753,0.09028,0.02342,0.03125,0.01422,0.53472,0.04077,0.62326,0.03961,0.10243,0.02478,0.06597,0.02029,0.46312,0.01741,0.01668,0.00472,0.08101,0.00241,0.43696,0.04471,0.90972,0.02342
risk_calibrated_sensor_composition_v5,0.20000,6,576,0.69097,0.03777,0.12326,0.02687,0.04861,0.01758,0.56424,0.04053,0.61285,0.03981,0.10069,0.02460,0.07118,0.02102,0.46939,0.01758,0.01851,0.00501,0.08228,0.00238,0.37817,0.04844,0.91493,0.02280
risk_calibrated_sensor_composition_v5,0.20000,7,576,0.71181,0.03702,0.10590,0.02515,0.05903,0.01926,0.51736,0.04084,0.62674,0.03953,0.06771,0.02054,0.06076,0.01953,0.45944,0.01748,0.01587,0.00459,0.08065,0.00246,0.42361,0.04394,0.90451,0.02402
risk_calibrated_sensor_composition_v5,0.20000,8,576,0.72917,0.03632,0.14757,0.02899,0.04514,0.01697,0.53299,0.04078,0.60243,0.04000,0.04861,0.01758,0.05382,0.01845,0.45411,0.01707,0.01434,0.00438,0.08111,0.00251,0.41581,0.04766,0.90104,0.02441
risk_calibrated_sensor_composition_v5,0.20000,9,576,0.69097,0.03777,0.11458,0.02603,0.05035,0.01787,0.53993,0.04074,0.62674,0.03953,0.10764,0.02533,0.04167,0.01633,0.44086,0.01688,0.01148,0.00390,0.07799,0.00255,0.39681,0.04648,0.88715,0.02586
robust_single_worst_sensor_policy,0.08000,0,576,0.00347,0.00481,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00000,0.00000,0.00174,0.00340,0.00521,0.00588,0.00617,0.00698,0.00122,0.00142,0.00176,0.00199,0.00047,0.00249,0.00521,0.00588
robust_single_worst_sensor_policy,0.08000,1,576,0.00868,0.00758,0.00000,0.00000,0.00000,0.00000,0.00868,0.00758,0.00347,0.00481,0.01215,0.00896,0.01910,0.01119,0.02430,0.01428,0.00508,0.00309,0.00731,0.00433,-0.00438,0.00602,0.01910,0.01119
robust_single_worst_sensor_policy,0.08000,2,576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00000,0.00000,0.00174,0.00340,0.00521,0.00588,0.00609,0.00689,0.00100,0.00117,0.00173,0.00196,-0.00297,0.00345,0.00521,0.00588
robust_single_worst_sensor_policy,0.08000,3,576,0.00174,0.00340,0.00000,0.00000,0.00000,0.00000,0.00521,0.00588,0.00521,0.00588,0.00174,0.00340,0.00868,0.00758,0.01117,0.00978,0.00210,0.00186,0.00341,0.00300,-0.00307,0.00436,0.00868,0.00758
robust_single_worst_sensor_policy,0.08000,4,576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00521,0.00588,0.00000,0.00000,0.00347,0.00481,0.00694,0.00679,0.00836,0.00820,0.00144,0.00145,0.00243,0.00239,-0.00435,0.00441,0.00694,0.00679
robust_single_worst_sensor_policy,0.08000,5,576,0.00694,0.00679,0.00000,0.00000,0.00000,0.00000,0.00694,0.00679,0.00347,0.00481,0.00521,0.00588,0.01562,0.01014,0.01950,0.01270,0.00397,0.00267,0.00591,0.00387,-0.00224,0.00630,0.01562,0.01014
robust_single_worst_sensor_policy,0.08000,6,576,0.00868,0.00758,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00000,0.00000,0.00521,0.00588,0.01562,0.01014,0.01961,0.01276,0.00380,0.00255,0.00585,0.00384,-0.00051,0.00571,0.01562,0.01014
robust_single_worst_sensor_policy,0.08000,7,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.00694,0.00679,0.00521,0.00588,0.00868,0.00758,0.01389,0.00957,0.01738,0.01203,0.00344,0.00251,0.00514,0.00360,0.00103,0.00338,0.01389,0.00957
robust_single_worst_sensor_policy,0.08000,8,576,0.00521,0.00588,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00174,0.00340,0.00174,0.00340,0.00521,0.00588,0.00618,0.00699,0.00108,0.00126,0.00176,0.00200,0.00222,0.00265,0.00521,0.00588
robust_single_worst_sensor_policy,0.08000,9,576,0.00694,0.00679,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00174,0.00340,0.00521,0.00588,0.01736,0.01068,0.02214,0.01366,0.00473,0.00301,0.00676,0.00418,-0.00319,0.00522,0.01736,0.01068
robust_single_worst_sensor_policy,0.12000,0,576,0.00868,0.00758,0.00000,0.00000,0.00000,0.00000,0.00521,0.00588,0.00347,0.00481,0.00347,0.00481,0.01215,0.00896,0.01524,0.01126,0.00311,0.00237,0.00457,0.00339,0.00170,0.00394,0.01215,0.00896
robust_single_worst_sensor_policy,0.12000,1,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00868,0.00758,0.00694,0.00679,0.01562,0.01014,0.01925,0.01253,0.00394,0.00267,0.00568,0.00372,0.00075,0.00550,0.01562,0.01014
robust_single_worst_sensor_policy,0.12000,2,576,0.00521,0.00588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00174,0.00340,0.00694,0.00679,0.00746,0.00743,0.00136,0.00147,0.00232,0.00229,0.00153,0.00294,0.00694,0.00679
robust_single_worst_sensor_policy,0.12000,3,576,0.01215,0.00896,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.00868,0.00758,0.01042,0.00830,0.02083,0.01167,0.02511,0.01408,0.00490,0.00280,0.00719,0.00405,-0.00096,0.00584,0.02083,0.01167
robust_single_worst_sensor_policy,0.12000,4,576,0.01215,0.00896,0.00000,0.00000,0.00000,0.00000,0.00868,0.00758,0.00521,0.00588,0.00868,0.00758,0.02083,0.01167,0.02566,0.01442,0.00482,0.00279,0.00749,0.00423,-0.00053,0.00603,0.02083,0.01167
robust_single_worst_sensor_policy,0.12000,5,576,0.00521,0.00588,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00521,0.00588,0.00694,0.00679,0.01736,0.01068,0.02176,0.01342,0.00427,0.00272,0.00658,0.00408,-0.00535,0.00635,0.01736,0.01068
robust_single_worst_sensor_policy,0.12000,6,576,0.00694,0.00679,0.00000,0.00000,0.00000,0.00000,0.00694,0.00679,0.00174,0.00340,0.00347,0.00481,0.01215,0.00896,0.01507,0.01114,0.00310,0.00238,0.00459,0.00342,-0.00001,0.00457,0.01215,0.00896
robust_single_worst_sensor_policy,0.12000,7,576,0.00347,0.00481,0.00000,0.00000,0.00000,0.00000,0.00694,0.00679,0.00521,0.00588,0.00174,0.00340,0.01042,0.00830,0.01301,0.01038,0.00247,0.00202,0.00374,0.00300,-0.00212,0.00470,0.01042,0.00830
robust_single_worst_sensor_policy,0.12000,8,576,0.00868,0.00758,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00347,0.00481,0.00521,0.00588,0.01736,0.01068,0.02097,0.01292,0.00396,0.00254,0.00609,0.00377,-0.00120,0.00594,0.01736,0.01068
robust_single_worst_sensor_policy,0.12000,9,576,0.00694,0.00679,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00521,0.00588,0.01042,0.00830,0.01215,0.00896,0.01609,0.01121,0.00307,0.00221,0.00505,0.00349,-0.00230,0.00486,0.01389,0.00957
robust_single_worst_sensor_policy,0.16000,0,576,0.06076,0.01953,0.01215,0.00896,0.01389,0.00957,0.04514,0.01697,0.03125,0.01422,0.03819,0.01567,0.02604,0.01302,0.07564,0.01964,0.01002,0.00305,0.03063,0.00775,0.00326,0.01940,0.09549,0.02402
robust_single_worst_sensor_policy,0.16000,1,576,0.03993,0.01600,0.00868,0.00758,0.00694,0.00679,0.04167,0.01633,0.01389,0.00957,0.01910,0.01119,0.01910,0.01119,0.06607,0.01787,0.00804,0.00236,0.02743,0.00731,0.00119,0.01570,0.08681,0.02301
robust_single_worst_sensor_policy,0.16000,2,576,0.05035,0.01787,0.00868,0.00758,0.00000,0.00000,0.03472,0.01496,0.02083,0.01167,0.01736,0.01068,0.02431,0.01259,0.06984,0.01909,0.00876,0.00267,0.02800,0.00746,0.01588,0.01270,0.08681,0.02301
robust_single_worst_sensor_policy,0.16000,3,576,0.04861,0.01758,0.01389,0.00957,0.00521,0.00588,0.04514,0.01697,0.02431,0.01259,0.03125,0.01422,0.02257,0.01214,0.07308,0.01904,0.00913,0.00271,0.02971,0.00759,-0.00020,0.01883,0.09375,0.02382
robust_single_worst_sensor_policy,0.16000,4,576,0.04167,0.01633,0.01042,0.00830,0.00521,0.00588,0.03646,0.01532,0.02257,0.01214,0.01736,0.01068,0.01215,0.00896,0.05933,0.01660,0.00676,0.00196,0.02511,0.00698,0.00602,0.01716,0.07986,0.02216
robust_single_worst_sensor_policy,0.16000,5,576,0.04688,0.01728,0.01389,0.00957,0.00868,0.00758,0.04167,0.01633,0.03472,0.01496,0.02604,0.01302,0.02431,0.01259,0.07422,0.01909,0.00911,0.00270,0.03004,0.00759,-0.00386,0.01844,0.09549,0.02402
robust_single_worst_sensor_policy,0.16000,6,576,0.05208,0.01816,0.01042,0.00830,0.00694,0.00679,0.04167,0.01633,0.02778,0.01343,0.01389,0.00957,0.02257,0.01214,0.06717,0.01819,0.00806,0.00241,0.02719,0.00723,0.01201,0.01612,0.08681,0.02301
robust_single_worst_sensor_policy,0.16000,7,576,0.05729,0.01900,0.01562,0.01014,0.00521,0.00588,0.04514,0.01697,0.01910,0.01119,0.02778,0.01343,0.03299,0.01460,0.07452,0.01925,0.00960,0.00296,0.03040,0.00770,0.00484,0.01794,0.09549,0.02402
robust_single_worst_sensor_policy,0.16000,8,576,0.04861,0.01758,0.01042,0.00830,0.00174,0.00340,0.04167,0.01633,0.02431,0.01259,0.02778,0.01343,0.02778,0.01343,0.07656,0.01984,0.00975,0.00288,0.03072,0.00777,0.00552,0.01793,0.09549,0.02402
robust_single_worst_sensor_policy,0.16000,9,576,0.03993,0.01600,0.01389,0.00957,0.00347,0.00481,0.04340,0.01666,0.02083,0.01167,0.02604,0.01302,0.02083,0.01167,0.06728,0.01823,0.00837,0.00254,0.02747,0.00731,-0.00432,0.01593,0.08681,0.02301
robust_single_worst_sensor_policy,0.20000,0,576,0.17535,0.03108,0.04688,0.01728,0.02257,0.01214,0.13368,0.02782,0.07292,0.02125,0.08333,0.02259,0.05729,0.01900,0.24463,0.02961,0.03083,0.00416,0.10469,0.01249,0.01794,0.03082,0.32118,0.03817
robust_single_worst_sensor_policy,0.20000,1,576,0.15799,0.02981,0.05382,0.01845,0.02604,0.01302,0.14931,0.02913,0.08160,0.02238,0.06771,0.02054,0.02257,0.01214,0.22206,0.02785,0.02644,0.00342,0.09677,0.01210,0.00777,0.03177,0.30035,0.03747
robust_single_worst_sensor_policy,0.20000,2,576,0.17014,0.03071,0.04861,0.01758,0.03125,0.01422,0.13542,0.02797,0.08681,0.02301,0.09201,0.02363,0.03819,0.01567,0.22726,0.02790,0.02715,0.00351,0.10029,0.01230,0.00915,0.03086,0.30903,0.03777
robust_single_worst_sensor_policy,0.20000,3,576,0.15972,0.02994,0.05903,0.01926,0.02604,0.01302,0.13021,0.02751,0.08854,0.02322,0.07812,0.02194,0.04688,0.01728,0.23140,0.02888,0.02872,0.00402,0.10008,0.01234,-0.00695,0.03235,0.30729,0.03771
robust_single_worst_sensor_policy,0.20000,4,576,0.15104,0.02927,0.05903,0.01926,0.02778,0.01343,0.12674,0.02719,0.08854,0.02322,0.07812,0.02194,0.04167,0.01633,0.23322,0.02834,0.02800,0.00352,0.10155,0.01229,-0.01619,0.03105,0.31424,0.03794
robust_single_worst_sensor_policy,0.20000,5,576,0.16667,0.03046,0.06250,0.01979,0.02778,0.01343,0.15451,0.02954,0.07986,0.02216,0.08333,0.02259,0.06597,0.02029,0.23938,0.02910,0.02947,0.00387,0.10264,0.01235,-0.01292,0.03341,0.31771,0.03806
robust_single_worst_sensor_policy,0.20000,6,576,0.15104,0.02927,0.06250,0.01979,0.03472,0.01496,0.13889,0.02827,0.09201,0.02363,0.07812,0.02194,0.05208,0.01816,0.23313,0.02836,0.02822,0.00366,0.10166,0.01231,-0.02813,0.03122,0.31424,0.03794
robust_single_worst_sensor_policy,0.20000,7,576,0.16667,0.03046,0.05208,0.01816,0.01562,0.01014,0.15625,0.02968,0.08507,0.02280,0.08854,0.02322,0.06076,0.01953,0.24576,0.02932,0.03074,0.00413,0.10656,0.01257,0.00665,0.03133,0.32639,0.03833
robust_single_worst_sensor_policy,0.20000,8,576,0.16840,0.03059,0.05035,0.01787,0.03299,0.01460,0.13542,0.02797,0.08160,0.02238,0.08160,0.02238,0.03819,0.01567,0.23904,0.02863,0.02895,0.00368,0.10394,0.01239,0.00489,0.03298,0.32118,0.03817
robust_single_worst_sensor_policy,0.20000,9,576,0.18056,0.03144,0.04340,0.01666,0.01562,0.01014,0.14062,0.02841,0.08507,0.02280,0.08507,0.02280,0.05556,0.01872,0.23858,0.02897,0.02908,0.00382,0.10273,0.01235,0.03370,0.03027,0.31771,0.03806
sensor_dropout_transformer_policy,0.08000,0,576,0.00694,0.00679,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.01042,0.00830,0.00521,0.00588,0.02083,0.01167,0.02363,0.01327,0.00510,0.00288,0.00605,0.00341,-0.00431,0.00683,0.02083,0.01167
sensor_dropout_transformer_policy,0.08000,1,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01042,0.00830,0.00521,0.00588,0.02431,0.01259,0.02809,0.01461,0.00668,0.00359,0.00723,0.00378,-0.00259,0.00618,0.02431,0.01259
sensor_dropout_transformer_policy,0.08000,2,576,0.01389,0.00957,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01215,0.00896,0.00521,0.00588,0.02083,0.01167,0.02278,0.01277,0.00450,0.00257,0.00566,0.00318,0.00283,0.00653,0.02083,0.01167
sensor_dropout_transformer_policy,0.08000,3,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.01042,0.00830,0.00347,0.00481,0.02604,0.01302,0.03058,0.01532,0.00672,0.00339,0.00782,0.00393,-0.00294,0.00721,0.02604,0.01302
sensor_dropout_transformer_policy,0.08000,4,576,0.01389,0.00957,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00694,0.00679,0.00347,0.00481,0.02257,0.01214,0.02672,0.01442,0.00635,0.00353,0.00688,0.00374,0.00211,0.00576,0.02257,0.01214
sensor_dropout_transformer_policy,0.08000,5,576,0.02604,0.01302,0.00000,0.00000,0.00000,0.00000,0.02257,0.01214,0.01389,0.00957,0.00521,0.00588,0.03646,0.01532,0.04195,0.01770,0.00870,0.00380,0.01067,0.00452,0.00744,0.00795,0.03646,0.01532
sensor_dropout_transformer_policy,0.08000,6,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00694,0.00679,0.00694,0.00679,0.02604,0.01302,0.02891,0.01448,0.00597,0.00306,0.00727,0.00366,0.00157,0.00742,0.02604,0.01302
sensor_dropout_transformer_policy,0.08000,7,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00521,0.00588,0.00347,0.00481,0.03125,0.01422,0.03564,0.01626,0.00831,0.00390,0.00921,0.00422,-0.00003,0.00738,0.03125,0.01422
sensor_dropout_transformer_policy,0.08000,8,576,0.00868,0.00758,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.01215,0.00896,0.00347,0.00481,0.02083,0.01167,0.02346,0.01317,0.00494,0.00280,0.00565,0.00318,-0.00201,0.00532,0.02083,0.01167
sensor_dropout_transformer_policy,0.08000,9,576,0.01389,0.00957,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.01215,0.00896,0.01215,0.00896,0.02778,0.01343,0.03123,0.01514,0.00680,0.00337,0.00794,0.00387,-0.00262,0.00794,0.02778,0.01343
sensor_dropout_transformer_policy,0.12000,0,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00868,0.00758,0.00868,0.00758,0.02257,0.01214,0.02557,0.01379,0.00585,0.00322,0.00659,0.00358,0.00251,0.00634,0.02257,0.01214
sensor_dropout_transformer_policy,0.12000,1,576,0.02257,0.01214,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.01736,0.01068,0.00694,0.00679,0.03646,0.01532,0.04196,0.01768,0.00946,0.00411,0.01062,0.00450,0.00339,0.00765,0.03646,0.01532
sensor_dropout_transformer_policy,0.12000,2,576,0.02257,0.01214,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00868,0.00758,0.01736,0.01068,0.03993,0.01600,0.04682,0.01884,0.01068,0.00442,0.01194,0.00482,-0.00153,0.00903,0.03993,0.01600
sensor_dropout_transformer_policy,0.12000,3,576,0.01910,0.01119,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00694,0.00679,0.00694,0.00679,0.02778,0.01343,0.03126,0.01516,0.00693,0.00346,0.00791,0.00387,0.00413,0.00737,0.02778,0.01343
sensor_dropout_transformer_policy,0.12000,4,576,0.01910,0.01119,0.00000,0.00000,0.00000,0.00000,0.00868,0.00758,0.00521,0.00588,0.00174,0.00340,0.02257,0.01214,0.02591,0.01400,0.00512,0.00281,0.00640,0.00348,0.00806,0.00623,0.02257,0.01214
sensor_dropout_transformer_policy,0.12000,5,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.00347,0.00481,0.00347,0.00481,0.02431,0.01259,0.02753,0.01429,0.00598,0.00321,0.00698,0.00365,-0.00192,0.00641,0.02431,0.01259
sensor_dropout_transformer_policy,0.12000,6,576,0.02083,0.01167,0.00000,0.00000,0.00000,0.00000,0.02083,0.01167,0.00521,0.00588,0.00694,0.00679,0.03299,0.01460,0.03872,0.01721,0.00892,0.00412,0.00980,0.00439,0.00313,0.00726,0.03299,0.01460
sensor_dropout_transformer_policy,0.12000,7,576,0.01389,0.00957,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.00521,0.00588,0.00694,0.00679,0.02257,0.01214,0.02541,0.01370,0.00542,0.00296,0.00642,0.00348,0.00135,0.00597,0.02257,0.01214
sensor_dropout_transformer_policy,0.12000,8,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.01215,0.00896,0.00521,0.00588,0.02083,0.01167,0.02391,0.01343,0.00499,0.00283,0.00592,0.00333,-0.00087,0.00641,0.02083,0.01167
sensor_dropout_transformer_policy,0.12000,9,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.01215,0.00896,0.00174,0.00340,0.02257,0.01214,0.02648,0.01429,0.00646,0.00358,0.00707,0.00383,0.00439,0.00615,0.02257,0.01214
sensor_dropout_transformer_policy,0.16000,0,576,0.04167,0.01633,0.00347,0.00481,0.00347,0.00481,0.03299,0.01460,0.01736,0.01068,0.01215,0.00896,0.03819,0.01567,0.05147,0.01833,0.01026,0.00420,0.01500,0.00521,0.01198,0.01250,0.05382,0.01845
sensor_dropout_transformer_policy,0.16000,1,576,0.01389,0.00957,0.00694,0.00679,0.00174,0.00340,0.00868,0.00758,0.00868,0.00758,0.00694,0.00679,0.00868,0.00758,0.02199,0.01114,0.00331,0.00211,0.00714,0.00348,-0.00359,0.01089,0.02778,0.01343
sensor_dropout_transformer_policy,0.16000,2,576,0.02604,0.01302,0.00347,0.00481,0.00000,0.00000,0.01562,0.01014,0.02083,0.01167,0.01910,0.01119,0.04167,0.01633,0.05474,0.01918,0.01105,0.00412,0.01457,0.00503,-0.00432,0.01224,0.05382,0.01845
sensor_dropout_transformer_policy,0.16000,3,576,0.03472,0.01496,0.00000,0.00000,0.00347,0.00481,0.02778,0.01343,0.02778,0.01343,0.02431,0.01259,0.04340,0.01666,0.06227,0.02035,0.01189,0.00426,0.01729,0.00553,0.00181,0.01180,0.06250,0.01979
sensor_dropout_transformer_policy,0.16000,4,576,0.02778,0.01343,0.00000,0.00000,0.00000,0.00000,0.02778,0.01343,0.02604,0.01302,0.01562,0.01014,0.03993,0.01600,0.05196,0.01894,0.01003,0.00396,0.01407,0.00503,0.00322,0.01063,0.05035,0.01787
sensor_dropout_transformer_policy,0.16000,5,576,0.02431,0.01259,0.00347,0.00481,0.00000,0.00000,0.02604,0.01302,0.01562,0.01014,0.01215,0.00896,0.03299,0.01460,0.04669,0.01785,0.00939,0.00404,0.01347,0.00503,-0.00030,0.01023,0.04688,0.01728
sensor_dropout_transformer_policy,0.16000,6,576,0.01389,0.00957,0.00174,0.00340,0.00174,0.00340,0.01562,0.01014,0.00868,0.00758,0.01042,0.00830,0.02083,0.01167,0.03529,0.01508,0.00657,0.00328,0.01024,0.00425,-0.00457,0.00950,0.03819,0.01567
sensor_dropout_transformer_policy,0.16000,7,576,0.02257,0.01214,0.00174,0.00340,0.00000,0.00000,0.02431,0.01259,0.02431,0.01259,0.01562,0.01014,0.03125,0.01422,0.04283,0.01671,0.00832,0.00368,0.01253,0.00476,-0.00003,0.00829,0.04514,0.01697
sensor_dropout_transformer_policy,0.16000,8,576,0.03472,0.01496,0.00347,0.00481,0.00174,0.00340,0.01736,0.01068,0.02604,0.01302,0.01215,0.00896,0.03819,0.01567,0.05261,0.01839,0.01019,0.00401,0.01529,0.00521,0.00625,0.01229,0.05556,0.01872
sensor_dropout_transformer_policy,0.16000,9,576,0.03299,0.01460,0.00174,0.00340,0.00174,0.00340,0.03472,0.01496,0.02257,0.01214,0.01215,0.00896,0.03819,0.01567,0.05350,0.01902,0.01088,0.00435,0.01518,0.00527,0.00621,0.01037,0.05382,0.01845
sensor_dropout_transformer_policy,0.20000,0,576,0.11979,0.02654,0.01562,0.01014,0.01042,0.00830,0.12674,0.02719,0.06771,0.02054,0.05382,0.01845,0.02778,0.01343,0.14871,0.02383,0.01750,0.00383,0.05664,0.00885,0.04180,0.02507,0.21701,0.03369
sensor_dropout_transformer_policy,0.20000,1,576,0.12500,0.02703,0.03472,0.01496,0.02431,0.01259,0.09722,0.02422,0.08333,0.02259,0.04688,0.01728,0.04514,0.01697,0.15210,0.02411,0.01818,0.00367,0.05674,0.00876,0.01224,0.02668,0.22049,0.03389
sensor_dropout_transformer_policy,0.20000,2,576,0.12500,0.02703,0.02778,0.01343,0.01215,0.00896,0.08333,0.02259,0.07812,0.02194,0.05903,0.01926,0.03819,0.01567,0.14695,0.02420,0.01804,0.00398,0.05497,0.00877,0.02876,0.02481,0.21007,0.03330
sensor_dropout_transformer_policy,0.20000,3,576,0.13021,0.02751,0.02257,0.01214,0.01562,0.01014,0.10938,0.02551,0.09201,0.02363,0.03299,0.01460,0.04167,0.01633,0.15987,0.02486,0.01937,0.00401,0.05964,0.00899,0.04115,0.02629,0.22917,0.03435
sensor_dropout_transformer_policy,0.20000,4,576,0.12847,0.02735,0.03819,0.01567,0.01389,0.00957,0.10069,0.02460,0.09722,0.02422,0.04340,0.01666,0.04340,0.01666,0.14695,0.02406,0.01722,0.00355,0.05447,0.00867,0.02306,0.02446,0.21007,0.03330
sensor_dropout_transformer_policy,0.20000,5,576,0.11979,0.02654,0.01562,0.01014,0.02257,0.01214,0.09896,0.02441,0.09375,0.02382,0.04861,0.01758,0.03646,0.01532,0.14835,0.02404,0.01766,0.00374,0.05530,0.00872,0.03142,0.02395,0.21354,0.03350
